ons_id;ons_region_id;constituency_name;county_name;region_name;country_name;constituency_type;declaration_time;mp_firstname;mp_surname;mp_gender;result;first_party;second_party;electorate;valid_votes;invalid_votes;majority;con;lab;ld;brexit;green;snp;pc;dup;sf;sdlp;uup;alliance;other;other_winner;mp_fullname;majority_percent;majority_rank;turnout_const;turnout_reg;turnout_uk;turnout_2017
W07000049;W92000004;Aberavon;West Glamorgan;Wales;Wales;County;12/13/19 2:30;Stephen;Kinnock;Male;Lab hold;Lab;Con;50750;31598;82;10490;6518;17008;1072;3108;450;0;2711;0;0;0;0;0;731;0;Stephen Kinnock;0,33198303690107;209;0,622620689655172;0,665721049768388;0,673108310793613;0,666800288623427
W07000058;W92000004;Aberconwy;Clwyd;Wales;Wales;County;12/13/19 3:09;Robin;Millar;Male;Con hold;Con;Lab;44699;31865;123;2034;14687;12653;1821;0;0;0;2704;0;0;0;0;0;0;0;Robin Millar;0,0638317903656049;569;0,712879482762478;0,665721049768388;0,673108310793613;0,710481536319639
S14000001;S92000003;Aberdeen North;Scotland;Scotland;Scotland;Borough;12/13/19 3:13;Kirsty;Blackman;Female;SNP hold;SNP;Con;62489;37413;72;12670;7535;4939;2846;1008;880;20205;0;0;0;0;0;0;0;0;Kirsty Blackman;0,338652340095689;202;0,598713373553745;0,680735968118871;0,673108310793613;0,591614356993401
S14000002;S92000003;Aberdeen South;Scotland;Scotland;Scotland;Borough;12/13/19 3:34;Stephen;Flynn;Male;SNP gain from Con;SNP;Con;65719;45638;131;3990;16398;3834;5018;0;0;20388;0;0;0;0;0;0;0;0;Stephen Flynn;0,0874271440466278;533;0,694441485719503;0,680735968118871;0,673108310793613;0,684887014346407
S14000003;S92000003;Airdrie and Shotts;Scotland;Scotland;Scotland;County;12/13/19 2:59;Neil;Gray;Male;SNP hold;SNP;Lab;64011;39772;91;5201;7011;12728;1419;0;685;17929;0;0;0;0;0;0;0;0;Neil Gray;0,130770391230011;459;0,621330708784428;0,680735968118871;0,673108310793613;0,592429769588127
E14000530;E12000008;Aldershot;Hampshire;South East;England;Borough;12/13/19 2:26;Leo;Docherty;Male;Con hold;Con;Lab;72617;47932;251;16698;27980;11282;6920;0;1750;0;0;0;0;0;0;0;0;0;Leo Docherty;0,348368522072937;187;0,660065824806863;0,702066082349098;0,673108310793613;0,642346302736041
E14000531;E12000005;Aldridge-Brownhills;West Midlands;West Midlands;England;Borough;12/13/19 2:51;Wendy;Morton;Female;Con hold;Con;Lab;60138;39342;152;19836;27850;8014;2371;0;771;0;0;0;0;0;0;0;336;0;Wendy Morton;0,504193991154491;37;0,654195350693405;0,646625390348285;0,673108310793613;0,666550701588722
E14000532;E12000002;Altrincham and Sale West;Greater Manchester;North West;England;Borough;12/13/19 4:35;Graham;Brady;Male;Con hold;Con;Lab;73107;54763;173;6139;26311;20172;6036;0;1566;0;0;0;0;0;0;0;678;0;Graham Brady;0,112101236236145;488;0,749080115447221;0,656235607475574;0,673108310793613;0,72091879933357
W07000043;W92000004;Alyn and Deeside;Clwyd;Wales;Wales;County;12/13/19 4:30;Mark;Tami;Male;Lab hold;Lab;Con;62789;43008;121;213;18058;18271;2548;2678;0;0;1453;0;0;0;0;0;0;0;Mark Tami;0,00495256696428571;644;0,68496074153116;0,665721049768388;0,673108310793613;0,710329614523987
E14000533;E12000004;Amber Valley;Derbyshire;East Midlands;England;County;12/13/19 3:15;Nigel;Mills;Male;Con hold;Con;Lab;69976;45567;151;16886;29096;12210;2873;0;1388;0;0;0;0;0;0;0;0;0;Nigel Mills;0,370575196962714;157;0,651180404710186;0,671701751982193;0,673108310793613;0,673047821934915
S14000004;S92000003;Angus;Scotland;Scotland;Scotland;County;12/13/19 1:55;Dave;Doogan;Male;SNP gain from Con;SNP;Con;63952;43170;92;3795;17421;2051;2482;0;0;21216;0;0;0;0;0;0;0;0;Dave Doogan;0,0879082696316887;530;0,67503752814611;0,680735968118871;0,673108310793613;0,629573934837093
W07000057;W92000004;Arfon;Gwynedd;Wales;Wales;County;12/13/19 1:55;Hywel;Williams;Male;PC hold;PC;Lab;42215;29074;92;2781;4428;10353;0;1159;0;0;13134;0;0;0;0;0;0;0;Hywel Williams;0,0956524729999312;521;0,688712542934976;0,665721049768388;0,673108310793613;0,681896197452075
S14000005;S92000003;Argyll and Bute;Scotland;Scotland;Scotland;County;12/13/19 5:43;Brendan;O'Hara;Male;SNP hold;SNP;Con;66525;48050;142;4110;16930;3248;6832;0;0;21040;0;0;0;0;0;0;0;0;Brendan O'Hara;0,0855359001040583;537;0,72228485531755;0,680735968118871;0,673108310793613;0,714993306559572
E14000534;E12000008;Arundel and South Downs;West Sussex;South East;England;County;12/13/19 8:09;Andrew;Griffith;Male;Con hold;Con;LD;81726;61408;287;22521;35566;9722;13045;0;2519;0;0;0;0;0;0;0;556;0;Andrew Griffith;0,366743746743095;160;0,751388786922154;0,702066082349098;0,673108310793613;0,758146908578475
E14000535;E12000004;Ashfield;Nottinghamshire;East Midlands;England;County;12/13/19 4:13;Lee;Anderson;Male;Con gain from Lab;Con;Ashfield Independents;78204;48980;118;5733;19231;11971;1105;2501;674;0;0;0;0;0;0;0;13498;0;Lee Anderson;0,117047774601878;478;0,626310674645798;0,671701751982193;0,673108310793613;0,640312003688714
E14000536;E12000008;Ashford;Kent;South East;England;County;12/13/19 3:03;Damian;Green;Male;Con hold;Con;Lab;89553;60059;279;24029;37270;13241;6048;0;2638;0;0;0;0;0;0;0;862;0;Damian Green;0,40008991158694;126;0,670653132781705;0,702066082349098;0,673108310793613;0,685216336526028
E14000537;E12000002;Ashton-Under-Lyne;Greater Manchester;North West;England;Borough;12/13/19 4:05;Angela;Rayner;Female;Lab hold;Lab;Con;67978;38579;125;4263;14281;18544;1395;3151;1208;0;0;0;0;0;0;0;0;0;Angela Rayner;0,110500531377174;490;0,567521845302892;0,656235607475574;0,673108310793613;0,604903347477605
E14000538;E12000008;Aylesbury;Buckinghamshire;South East;England;County;12/13/19 4:29;Rob;Butler;Male;Con hold;Con;Lab;86665;60576;279;17373;32737;15364;10081;0;2394;0;0;0;0;0;0;0;0;0;Rob Butler;0,28679675118859;264;0,698967287832458;0,702066082349098;0,673108310793613;0,712124148959368
S14000006;S92000003;Ayr, Carrick and Cumnock;Scotland;Scotland;Scotland;County;12/13/19 3:52;Allan;Dorans;Male;SNP gain from Con;SNP;Con;71970;46592;138;2329;17943;6219;2158;0;0;20272;0;0;0;0;0;0;0;0;Allan Dorans;0,0499871222527473;584;0,64738085313325;0,680735968118871;0,673108310793613;0,64881177973358
E14000539;E12000008;Banbury;Oxfordshire;South East;England;County;12/13/19 4:53;Victoria;Prentis;Female;Con hold;Con;Lab;90116;62921;355;16813;34148;17335;8831;0;2607;0;0;0;0;0;0;0;0;0;Victoria Prentis;0,267208086330478;286;0,698222291269031;0,702066082349098;0,673108310793613;0,734419736590952
S14000007;S92000003;Banff and Buchan;Scotland;Scotland;Scotland;County;12/13/19 5:03;David;Duguid;Male;Con hold;Con;SNP;66655;42260;96;4118;21182;1734;2280;0;0;17064;0;0;0;0;0;0;0;0;David Duguid;0,0974443918599148;515;0,634010951916585;0,680735968118871;0,673108310793613;0,616011597461576
E14000540;E12000007;Barking;London;London;England;Borough;12/13/19 3:42;Margaret;Hodge;Female;Lab hold;Lab;Con;77953;44499;120;15427;11792;27219;1482;3186;820;0;0;0;0;0;0;0;0;0;Margaret Hodge;0,346681947908942;192;0,570843970084538;0,67469636048204;0,673108310793613;0,61903092622887
E14000541;E12000003;Barnsley Central;South Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 2:14;Daniel;Jarvis;Male;Lab hold;Lab;Brexit;65277;36903;105;3571;7892;14804;1176;11233;900;0;0;0;0;0;0;0;898;0;Daniel Jarvis;0,0967672004986044;518;0,565329289029827;0,643471527266342;0,673108310793613;0,608793844620273
E14000542;E12000003;Barnsley East;South Yorkshire;Yorkshire and The Humber;England;County;12/13/19 2:00;Stephanie;Peacock;Female;Lab hold;Lab;Brexit;69504;38070;110;3217;10377;14329;1330;11112;922;0;0;0;0;0;0;0;0;0;Stephanie Peacock;0,0845022327291831;538;0,547738259668508;0,643471527266342;0,673108310793613;0,589129366891091
E14000543;E12000002;Barrow and Furness;Cumbria;North West;England;County;12/13/19 3:20;Simon;Fell;Male;Con gain from Lab Coop;Con;Lab;70158;46046;92;5789;23876;18087;2025;1355;703;0;0;0;0;0;0;0;0;0;Simon Fell;0,125722103982974;464;0,6563185951709;0,656235607475574;0,673108310793613;0,68500446210093
E14000544;E12000006;Basildon and Billericay;Essex;East;England;Borough;12/13/19 1:48;John;Baron;Male;Con hold;Con;Lab;69906;44128;185;20412;29590;9178;3741;0;1395;0;0;0;0;0;0;0;224;0;John Baron;0,46256345177665;60;0,63124767544989;0,682459959038198;0,673108310793613;0,649582785000506
E14000545;E12000008;Basingstoke;Hampshire;South East;England;Borough;12/13/19 2:58;Maria;Miller;Female;Con hold;Con;Lab;82928;54713;244;14198;29593;15395;6841;0;2138;0;0;0;0;0;0;0;746;0;Maria Miller;0,259499570485991;296;0,659765097433919;0,702066082349098;0,673108310793613;0,683480916030534
E14000546;E12000004;Bassetlaw;Nottinghamshire;East Midlands;England;County;12/13/19 3:38;Brendan;Clarke-Smith;Male;Con gain from Lab;Con;Lab;80024;50841;211;14013;28078;14065;3332;5366;0;0;0;0;0;0;0;0;0;0;Brendan Clarke-Smith;0,27562400424854;276;0,635321903428971;0,671701751982193;0,673108310793613;0,665266106442577
E14000547;E12000009;Bath;Avon;South West;England;Borough;12/13/19 2:59;Wera;Hobhouse;Female;LD hold;LD;Con;67805;52138;192;12322;16097;6639;28419;642;0;0;0;0;0;0;0;0;341;0;Wera Hobhouse;0,236334343473091;329;0,768940343632475;0,720191104120187;0,673108310793613;0,742505016622241
E14000548;E12000003;Batley and Spen;West Yorkshire;Yorkshire and The Humber;England;Borough;12/13/19 5:16;Tracy;Brabin;Female;Lab hold;Lab;Con;79558;52927;104;3525;19069;22594;2462;1678;692;0;0;0;0;0;0;0;6432;0;Tracy Brabin;0,066601167646003;565;0,665263078508761;0,643471527266342;0,673108310793613;0,670899814124075
E14000549;E12000007;Battersea;London;London;England;Borough;12/13/19 2:34;Marsha;De Cordova;Female;Lab hold;Lab;Con;79350;59977;157;5668;21622;27290;9150;386;1529;0;0;0;0;0;0;0;0;0;Marsha De Cordova;0,094502892775564;524;0,755853812224323;0,67469636048204;0,673108310793613;0,709748111480651
E14000550;E12000008;Beaconsfield;Buckinghamshire;South East;England;County;12/13/19 4:09;Joy;Morrissey;Female;Con hold;Con;Ind;77720;57868;167;15712;32477;5756;0;0;2033;0;0;0;0;0;0;0;17602;0;Joy Morrissey;0,271514481233151;280;0,744570252187339;0,702066082349098;0,673108310793613;0,72271812599969
E14000551;E12000007;Beckenham;London;London;England;Borough;12/13/19 4:16;Bob;Stewart;Male;Con hold;Con;Lab;68662;50555;236;14258;27282;13024;8194;0;2055;0;0;0;0;0;0;0;0;0;Bob Stewart;0,28202947285135;274;0,736287903061373;0,67469636048204;0,673108310793613;0,760103054839897
E14000552;E12000006;Bedford;Bedfordshire;East;England;Borough;12/13/19 3:49;Mohammad;Yasin;Male;Lab hold;Lab;Con;71581;47301;140;145;20346;20491;4608;896;960;0;0;0;0;0;0;0;0;0;Mohammad Yasin;0,00306547430286886;647;0,660803844595633;0,682459959038198;0,673108310793613;0,674936307062607
N06000001;N92000002;Belfast East;Northern Ireland;Northern Ireland;Northern Ireland;Borough;12/13/19 3:08;Gavin;Robinson;Male;DUP hold;DUP;Alliance;66245;42445;169;1819;0;0;0;0;0;0;0;20874;0;0;2516;19055;0;0;Gavin Robinson;0,042855460007068;591;0,640727602083176;0,6175061110334;0,673108310793613;0,675486258760532
N06000002;N92000002;Belfast North;Northern Ireland;Northern Ireland;Northern Ireland;Borough;12/13/19 2:57;John;Finucane;Male;SF gain from DUP;SF;DUP;72225;49037;388;1943;0;0;0;0;0;0;0;21135;23078;0;0;4824;0;0;John Finucane;0,0396231417093215;597;0,678947732779508;0,6175061110334;0,673108310793613;0,673064806810356
N06000003;N92000002;Belfast South;Northern Ireland;Northern Ireland;Northern Ireland;Borough;12/13/19 3:43;Claire;Hanna;Female;SDLP gain from DUP;SDLP;DUP;69984;47352;172;15401;0;0;0;0;0;0;0;11678;0;27079;1259;6786;550;0;Claire Hanna;0,325244973813144;222;0,676611796982167;0,6175061110334;0,673108310793613;0,661145147870812
N06000004;N92000002;Belfast West;Northern Ireland;Northern Ireland;Northern Ireland;Borough;12/13/19 2:50;Paul;Maskey;Male;SF hold;SF;PBPA;65644;38782;206;14672;0;0;0;0;0;0;0;5220;20866;2985;0;1882;7829;0;Paul Maskey;0,378319839100614;150;0,590792760953019;0,6175061110334;0,673108310793613;0,650929945693094
E14000553;E12000007;Bermondsey and Old Southwark;London;London;England;Borough;12/13/19 4:03;Neil;Coyle;Male;Lab hold;Lab;LD;93248;58615;276;16126;9678;31723;15597;1617;0;0;0;0;0;0;0;0;0;0;Neil Coyle;0,275117290795871;277;0,628592570350034;0,67469636048204;0,673108310793613;0,670481886299581
S14000008;S92000003;Berwickshire, Roxburgh and Selkirk;Scotland;Scotland;Scotland;County;12/13/19 3:40;John;Lamont;Male;Con hold;Con;SNP;74518;53146;170;5148;25747;2513;4287;0;0;20599;0;0;0;0;0;0;0;0;John Lamont;0,0968652391525232;517;0,713196811508629;0,680735968118871;0,673108310793613;0,715484144225383
E14000554;E12000001;Berwick-Upon-Tweed;Northumberland;North East;England;County;12/13/19 3:41;Anne-Marie;Trevelyan;Female;Con hold;Con;Lab;59939;42109;178;14835;23947;9112;7656;0;1394;0;0;0;0;0;0;0;0;0;Anne-Marie Trevelyan;0,352299983376475;181;0,702530906421529;0,642070829068157;0,673108310793613;0,717805703402656
E14000555;E12000007;Bethnal Green and Bow;London;London;England;Borough;12/13/19 4:26;Rushanara;Ali;Female;Lab hold;Lab;Con;88262;60562;240;37524;6528;44052;5892;1081;2570;0;0;0;0;0;0;0;439;0;Rushanara Ali;0,61959644661669;14;0,686161655072398;0,67469636048204;0,673108310793613;0,695033401103689
E14000556;E12000003;Beverley and Holderness;Humberside;Yorkshire and The Humber;England;County;12/13/19 2:27;Graham;Stuart;Male;Con hold;Con;Lab;79696;53542;248;20448;33250;12802;4671;0;1378;0;0;0;0;0;0;0;1441;0;Graham Stuart;0,381905793582608;142;0,671827946195543;0,643471527266342;0,673108310793613;0,68980993590141
E14000557;E12000008;Bexhill and Battle;East Sussex;South East;England;County;12/13/19 3:42;Huw;Merriman;Male;Con hold;Con;Lab;81963;59093;352;26059;37590;11531;7280;0;2692;0;0;0;0;0;0;0;0;0;Huw Merriman;0,440982857529657;74;0,720971657943218;0,702066082349098;0,673108310793613;0,73123409278135
E14000558;E12000007;Bexleyheath and Crayford;London;London;England;Borough;12/13/19 3:44;David;Evennett;Male;Con hold;Con;Lab;65466;43246;167;13103;25856;12753;2819;0;1298;0;0;0;0;0;0;0;520;0;David Evennett;0,302987559543079;245;0,660587175022149;0,67469636048204;0,673108310793613;0,691862512439715
E14000559;E12000002;Birkenhead;Merseyside;North West;England;Borough;12/13/19 2:04;Mick;Whitley;Male;Lab hold;Lab;Birkenhead Social Justice Party;63762;42329;73;17705;5540;24990;1620;1489;1405;0;0;0;0;0;0;0;7285;0;Mick Whitley;0,418271161614968;102;0,66385935196512;0,656235607475574;0,673108310793613;0,677113702623907
E14000560;E12000005;Birmingham, Edgbaston;West Midlands;West Midlands;England;Borough;12/13/19 3:47;Preet Kaur;Gill;Female;Lab hold;Lab;Con;68828;42328;149;5614;15603;21217;3349;1047;1112;0;0;0;0;0;0;0;0;0;Preet Kaur Gill;0,132630882630883;456;0,614982274655663;0,646625390348285;0,673108310793613;0,6404958070817
E14000561;E12000005;Birmingham, Erdington;West Midlands;West Midlands;England;Borough;12/13/19 3:30;Jack;Dromey;Male;Lab hold;Lab;Con;66148;35229;92;3601;14119;17720;1301;1441;648;0;0;0;0;0;0;0;0;0;Jack Dromey;0,102216923557297;504;0,532578460422084;0,646625390348285;0,673108310793613;0,571979651743587
E14000562;E12000005;Birmingham, Hall Green;West Midlands;West Midlands;England;Borough;12/13/19 4:27;Tahir;Ali;Male;Lab hold;Lab;Con;80283;52911;180;28508;7381;35889;3673;877;818;0;0;0;0;0;0;0;4273;0;Tahir Ali;0,538791555631154;31;0,659056089084862;0,646625390348285;0,673108310793613;0,69387129332703
E14000563;E12000005;Birmingham, Hodge Hill;West Midlands;West Midlands;England;Borough;12/13/19 4:00;Liam;Byrne;Male;Lab hold;Lab;Con;78295;45003;131;28655;6742;35397;760;1519;328;0;0;0;0;0;0;0;257;0;Liam Byrne;0,636735328755861;10;0,574787662047385;0,646625390348285;0,673108310793613;0,612882771011123
E14000564;E12000005;Birmingham, Ladywood;West Midlands;West Midlands;England;Borough;12/13/19 3:34;Shabana;Mahmood;Female;Lab hold;Lab;Con;74912;42118;153;28582;4773;33355;2228;831;931;0;0;0;0;0;0;0;0;0;Shabana Mahmood;0,678617218291467;7;0,56223302007689;0,646625390348285;0,673108310793613;0,589906173685789
E14000565;E12000005;Birmingham, Northfield;West Midlands;West Midlands;England;Borough;12/13/19 4:07;Gary;Sambrook;Male;Con gain from Lab;Con;Lab;73694;43098;140;1640;19957;18317;1961;1655;954;0;0;0;0;0;0;0;254;0;Gary Sambrook;0,0380528098751682;599;0,584823730561511;0,646625390348285;0,673108310793613;0,613202068526866
E14000566;E12000005;Birmingham, Perry Barr;West Midlands;West Midlands;England;Borough;12/13/19 3:53;Khalid;Mahmood;Male;Lab hold;Lab;Con;72006;42147;115;15317;11277;26594;1901;1382;845;0;0;0;0;0;0;0;148;0;Khalid Mahmood;0,363418511400574;164;0,585326222814765;0,646625390348285;0,673108310793613;0,630431061535389
E14000567;E12000005;Birmingham, Selly Oak;West Midlands;West Midlands;England;Borough;12/13/19 3:20;Stephen;McCabe;Male;Lab hold;Lab;Con;82665;49467;160;12414;15300;27714;3169;1436;1848;0;0;0;0;0;0;0;0;0;Stephen McCabe;0,250955182242707;301;0,598403193612774;0,646625390348285;0,673108310793613;0,658666128815383
E14000568;E12000005;Birmingham, Yardley;West Midlands;West Midlands;England;Borough;12/13/19 4:19;Jess;Phillips;Female;Lab hold;Lab;Con;74704;42678;107;10659;12720;23379;3754;2246;579;0;0;0;0;0;0;0;0;0;Jess Phillips;0,249753971601293;304;0,571294709787963;0,646625390348285;0,673108310793613;0,613135669114507
E14000569;E12000001;Bishop Auckland;Durham;North East;England;County;12/13/19 2:48;Dehenna;Davison;Female;Con gain from Lab;Con;Lab;68170;44805;131;7962;24067;16105;2133;2500;0;0;0;0;0;0;0;0;0;0;Dehenna Davison;0,177703381319049;400;0,657253924013496;0,642070829068157;0,673108310793613;0,639674258435435
E14000570;E12000002;Blackburn;Lancashire;North West;England;Borough;12/13/19 2:25;Kate;Hollern;Female;Lab hold;Lab;Con;71234;44736;109;18304;10736;29040;1130;2770;741;0;0;0;0;0;0;0;319;0;Kate Hollern;0,409155937052933;111;0,628014712075694;0,656235607475574;0,673108310793613;0,672407449337711
E14000571;E12000002;Blackley and Broughton;Greater Manchester;North West;England;Borough;12/13/19 4:25;Graham;Stringer;Male;Lab hold;Lab;Con;73372;38618;142;14402;9485;23887;1590;2736;920;0;0;0;0;0;0;0;0;0;Graham Stringer;0,37293490082345;155;0,526331570626397;0,656235607475574;0,673108310793613;0,559862103617687
E14000572;E12000002;Blackpool North and Cleveleys;Lancashire;North West;England;Borough;12/13/19 2:42;Paul;Maynard;Male;Con hold;Con;Lab;63692;38804;130;8596;22364;13768;1494;0;735;0;0;0;0;0;0;0;443;0;Paul Maynard;0,221523554272755;340;0,609244489103812;0,656235607475574;0,673108310793613;0,64106492410149
E14000573;E12000002;Blackpool South;Lancashire;North West;England;Borough;12/13/19 2:33;Scott;Benton;Male;Con gain from Lab;Con;Lab;57690;32752;86;3690;16247;12557;1008;2009;563;0;0;0;0;0;0;0;368;0;Scott Benton;0,112664875427455;486;0,567724042295025;0,656235607475574;0,673108310793613;0,597793740379682
W07000072;W92000004;Blaenau Gwent;Gwent and Mid Glamorgan;Wales;Wales;County;12/13/19 3:51;Nick;Smith;Male;Lab hold;Lab;Brexit;50739;30219;84;8647;5749;14862;1285;6215;386;0;1722;0;0;0;0;0;0;0;Nick Smith;0,286144478639267;265;0,595577366522793;0,665721049768388;0,673108310793613;0,632166630878248
