,areaname,population,date,newcasesbypublishdate,cases_per_100k
4071,West Midlands,2928000,19/11/2020,3233,110.41666666666667
5135,Wales,3136000,19/12/2020,3065,97.7359693877551
4577,Yorkshire and the Humber,5486000,19/12/2020,1114,20.306234050309882
5742,Northern Ireland,1885000,19/12/2020,640,33.95225464190982
289,East Midlands,4533000,19/12/2020,1157,25.523935583498787
4041,West Midlands,2928000,19/12/2020,1740,59.42622950819673
6342,Scotland,5454000,19/12/2020,572,10.487715438210486
1897,North East,2597000,19/12/2020,531,20.446669233731228
2433,North West,7300000,19/12/2020,1703,23.32876712328767
2969,South East,9175000,19/12/2020,4766,51.945504087193456
825,East of England,5847000,19/12/2020,3521,60.21891568325637
3505,South West,5616000,19/12/2020,1103,19.64031339031339
1361,London,8899375,19/12/2020,6931,77.88187372708758
793,East of England,5847000,20/01/2021,3720,63.62237044638277
2401,North West,7300000,20/01/2021,5280,72.32876712328768
5710,Northern Ireland,1885000,20/01/2021,905,48.0106100795756
1865,North East,2597000,20/01/2021,1499,57.72044666923373
4545,Yorkshire and the Humber,5486000,20/01/2021,2497,45.5158585490339
5103,Wales,3136000,20/01/2021,1283,40.911989795918366
4009,West Midlands,2928000,20/01/2021,4542,155.12295081967213
3473,South West,5616000,20/01/2021,2377,42.32549857549857
2937,South East,9175000,20/01/2021,5484,59.77111716621254
6310,Scotland,5454000,20/01/2021,1656,30.363036303630366
1329,London,8899375,20/01/2021,6190,69.55544630943184
257,East Midlands,4533000,20/01/2021,3074,67.81380983895875
5072,Wales,3136000,20/02/2021,363,11.575255102040815
4514,Yorkshire and the Humber,5486000,20/02/2021,1157,21.09004739336493
3978,West Midlands,2928000,20/02/2021,1263,43.135245901639344
3442,South West,5616000,20/02/2021,578,10.292022792022792
226,East Midlands,4533000,20/02/2021,1187,26.185748952128836
762,East of England,5847000,20/02/2021,780,13.340174448435093
2906,South East,9175000,20/02/2021,986,10.746594005449591
6279,Scotland,5454000,20/02/2021,803,14.723138980564723
1834,North East,2597000,20/02/2021,517,19.907585675779746
2370,North West,7300000,20/02/2021,1308,17.917808219178085
5679,Northern Ireland,1885000,20/02/2021,276,14.64190981432361
1298,London,8899375,20/02/2021,1075,12.079499964885175
5409,Wales,3136000,20/03/2020,21,0.6696428571428571
6616,Scotland,5454000,20/03/2020,56,1.0267693436010268
6016,Northern Ireland,1885000,20/03/2020,9,0.47745358090185674
1270,London,8899375,20/03/2021,470,5.281269752089332
1806,North East,2597000,20/03/2021,271,10.435117443203696
3414,South West,5616000,20/03/2021,250,4.451566951566952
2342,North West,7300000,20/03/2021,770,10.54794520547945
4486,Yorkshire and the Humber,5486000,20/03/2021,885,16.131972293109733
3950,West Midlands,2928000,20/03/2021,594,20.28688524590164
5651,Northern Ireland,1885000,20/03/2021,159,8.435013262599469
6251,Scotland,5454000,20/03/2021,488,8.947561422808947
198,East Midlands,4533000,20/03/2021,598,13.192146481358924
2878,South East,9175000,20/03/2021,416,4.5340599455040875
5044,Wales,3136000,20/03/2021,208,6.63265306122449
734,East of England,5847000,20/03/2021,401,6.85821788951599
532,East Midlands,4533000,20/04/2020,97,2.13986322523715
2140,North East,2597000,20/04/2020,216,8.317289179822872
1604,London,8899375,20/04/2020,297,3.3373130135543225
6585,Scotland,5454000,20/04/2020,263,4.822148881554822
2676,North West,7300000,20/04/2020,457,6.26027397260274
3748,South West,5616000,20/04/2020,192,3.418803418803419
5985,Northern Ireland,1885000,20/04/2020,83,4.403183023872679
1068,East of England,5847000,20/04/2020,256,4.378313665127416
4820,Yorkshire and the Humber,5486000,20/04/2020,150,2.7342325920524972
3212,South East,9175000,20/04/2020,315,3.433242506811989
4284,West Midlands,2928000,20/04/2020,360,12.295081967213115
5378,Wales,3136000,20/04/2020,276,8.801020408163264
6220,Scotland,5454000,20/04/2021,178,3.2636596993032634
2847,South East,9175000,20/04/2021,285,3.106267029972752
3383,South West,5616000,20/04/2021,144,2.564102564102564
703,East of England,5847000,20/04/2021,205,3.5060714896528133
2311,North West,7300000,20/04/2021,270,3.698630136986301
167,East Midlands,4533000,20/04/2021,208,4.588572689168321
4455,Yorkshire and the Humber,5486000,20/04/2021,307,5.596062705067444
1239,London,8899375,20/04/2021,406,4.562118126272913
3919,West Midlands,2928000,20/04/2021,212,7.240437158469946
5013,Wales,3136000,20/04/2021,53,1.6900510204081634
5620,Northern Ireland,1885000,20/04/2021,124,6.5782493368700266
1775,North East,2597000,20/04/2021,83,3.195995379283789
1574,London,8899375,20/05/2020,50,0.5618372076690779
1038,East of England,5847000,20/05/2020,138,2.3601847101077476
5348,Wales,3136000,20/05/2020,110,3.50765306122449
5955,Northern Ireland,1885000,20/05/2020,18,0.9549071618037135
4254,West Midlands,2928000,20/05/2020,110,3.7568306010928962
2110,North East,2597000,20/05/2020,63,2.4258760107816713
3718,South West,5616000,20/05/2020,30,0.5341880341880342
4790,Yorkshire and the Humber,5486000,20/05/2020,118,2.1509296390812978
2646,North West,7300000,20/05/2020,195,2.671232876712329
6555,Scotland,5454000,20/05/2020,96,1.7601760176017602
3182,South East,9175000,20/05/2020,96,1.0463215258855585
502,East Midlands,4533000,20/05/2020,96,2.1178027796161483
1209,London,8899375,20/05/2021,306,3.4384437109347568
4425,Yorkshire and the Humber,5486000,20/05/2021,294,5.3590958804228945
6190,Scotland,5454000,20/05/2021,432,7.920792079207921
3353,South West,5616000,20/05/2021,63,1.1217948717948718
2817,South East,9175000,20/05/2021,165,1.798365122615804
1745,North East,2597000,20/05/2021,77,2.964959568733154
2281,North West,7300000,20/05/2021,686,9.397260273972602
3889,West Midlands,2928000,20/05/2021,193,6.591530054644809
4983,Wales,3136000,20/05/2021,45,1.4349489795918366
673,East of England,5847000,20/05/2021,184,3.1469129468103296
137,East Midlands,4533000,20/05/2021,157,3.4634899624972424
5590,Northern Ireland,1885000,20/05/2021,90,4.774535809018568
1543,London,8899375,20/06/2020,29,0.3258655804480652
6524,Scotland,5454000,20/06/2020,26,0.47671433810047675
5924,Northern Ireland,1885000,20/06/2020,0,0.0
2079,North East,2597000,20/06/2020,13,0.5005775895263765
3151,South East,9175000,20/06/2020,49,0.5340599455040872
4223,West Midlands,2928000,20/06/2020,12,0.4098360655737705
5317,Wales,3136000,20/06/2020,25,0.7971938775510204
2615,North West,7300000,20/06/2020,68,0.9315068493150686
471,East Midlands,4533000,20/06/2020,43,0.9485991617030664
4759,Yorkshire and the Humber,5486000,20/06/2020,35,0.6379876048122494
3687,South West,5616000,20/06/2020,5,0.08903133903133903
1007,East of England,5847000,20/06/2020,61,1.043270053018642
1714,North East,2597000,20/06/2021,641,24.682325760492876
6159,Scotland,5454000,20/06/2021,1205,22.093876054272094
106,East Midlands,4533000,20/06/2021,434,9.57423339951467
3858,West Midlands,2928000,20/06/2021,639,21.823770491803277
5559,Northern Ireland,1885000,20/06/2021,125,6.63129973474801
1178,London,8899375,20/06/2021,886,9.955755319896062
4394,Yorkshire and the Humber,5486000,20/06/2021,937,17.079839591687932
2250,North West,7300000,20/06/2021,2107,28.863013698630137
4952,Wales,3136000,20/06/2021,176,5.612244897959184
2786,South East,9175000,20/06/2021,729,7.945504087193461
642,East of England,5847000,20/06/2021,421,7.20027364460407
3322,South West,5616000,20/06/2021,759,13.514957264957266
6494,Scotland,5454000,20/07/2020,7,0.12834616795012835
5287,Wales,3136000,20/07/2020,15,0.47831632653061223
3121,South East,9175000,20/07/2020,59,0.6430517711171663
1513,London,8899375,20/07/2020,47,0.5281269752089333
5894,Northern Ireland,1885000,20/07/2020,0,0.0
2049,North East,2597000,20/07/2020,7,0.2695417789757412
4193,West Midlands,2928000,20/07/2020,55,1.8784153005464481
2585,North West,7300000,20/07/2020,130,1.7808219178082192
977,East of England,5847000,20/07/2020,30,0.5130836326321191
441,East Midlands,4533000,20/07/2020,76,1.6765938671961174
4729,Yorkshire and the Humber,5486000,20/07/2020,123,2.242070725483048
3657,South West,5616000,20/07/2020,20,0.3561253561253561
1148,London,8899375,20/07/2021,7086,79.62356907086172
4364,Yorkshire and the Humber,5486000,20/07/2021,4030,73.45971563981043
4922,Wales,3136000,20/07/2021,555,17.697704081632654
612,East of England,5847000,20/07/2021,5784,98.92252437147255
3292,South West,5616000,20/07/2021,4259,75.83689458689459
6129,Scotland,5454000,20/07/2021,1604,29.40960762742941
3828,West Midlands,2928000,20/07/2021,3809,130.08879781420765
2220,North West,7300000,20/07/2021,5058,69.2876712328767
1684,North East,2597000,20/07/2021,3001,115.55641124374279
76,East Midlands,4533000,20/07/2021,3247,71.63026693139201
5529,Northern Ireland,1885000,20/07/2021,1138,60.37135278514589
2756,South East,9175000,20/07/2021,6372,69.44959128065395
5256,Wales,3136000,20/08/2020,19,0.6058673469387755
4162,West Midlands,2928000,20/08/2020,138,4.713114754098361
946,East of England,5847000,20/08/2020,44,0.7525226611937745
3626,South West,5616000,20/08/2020,47,0.836894586894587
1482,London,8899375,20/08/2020,172,1.9327199943816278
5863,Northern Ireland,1885000,20/08/2020,51,2.705570291777188
4698,Yorkshire and the Humber,5486000,20/08/2020,143,2.6066350710900474
3090,South East,9175000,20/08/2020,82,0.8937329700272479
410,East Midlands,4533000,20/08/2020,116,2.559011692036179
2554,North West,7300000,20/08/2020,250,3.4246575342465753
6463,Scotland,5454000,20/08/2020,77,1.4118078474514117
2018,North East,2597000,20/08/2020,30,1.155179052753177
5498,Northern Ireland,1885000,20/08/2021,2397,127.16180371352786
1653,North East,2597000,20/08/2021,1048,40.35425490951097
45,East Midlands,4533000,20/08/2021,2527,55.7467460842709
3797,West Midlands,2928000,20/08/2021,2790,95.28688524590164
3261,South West,5616000,20/08/2021,4817,85.77279202279202
2189,North West,7300000,20/08/2021,3302,45.23287671232877
6098,Scotland,5454000,20/08/2021,3613,66.24495782911625
581,East of England,5847000,20/08/2021,2848,48.7087395245425
4333,Yorkshire and the Humber,5486000,20/08/2021,3018,55.01275975209625
2725,South East,9175000,20/08/2021,4619,50.3433242506812
1117,London,8899375,20/08/2021,4093,45.991993819790714
4891,Wales,3136000,20/08/2021,1728,55.10204081632653
4667,Yorkshire and the Humber,5486000,20/09/2020,445,8.111556689755743
5225,Wales,3136000,20/09/2020,199,6.345663265306123
4131,West Midlands,2928000,20/09/2020,458,15.642076502732241
1987,North East,2597000,20/09/2020,418,16.095494801694265
5832,Northern Ireland,1885000,20/09/2020,176,9.3368700265252
3595,South West,5616000,20/09/2020,92,1.6381766381766383
379,East Midlands,4533000,20/09/2020,212,4.676814471652327
1451,London,8899375,20/09/2020,241,2.7080553409649553
6432,Scotland,5454000,20/09/2020,245,4.492115878254491
2523,North West,7300000,20/09/2020,1061,14.534246575342467
3059,South East,9175000,20/09/2020,110,1.1989100817438691
915,East of England,5847000,20/09/2020,135,2.308876346844536
2694,South East,9175000,20/09/2021,3836,41.809264305177116
5467,Northern Ireland,1885000,20/09/2021,1020,54.11140583554376
1622,North East,2597000,20/09/2021,1432,55.14054678475164
6067,Scotland,5454000,20/09/2021,2917,53.483681701503485
3766,West Midlands,2928000,20/09/2021,3090,105.5327868852459
4302,Yorkshire and the Humber,5486000,20/09/2021,3210,58.512577469923436
4860,Wales,3136000,20/09/2021,5258,167.6658163265306
3230,South West,5616000,20/09/2021,2519,44.853988603988604
14,East Midlands,4533000,20/09/2021,2950,65.07831458195454
2158,North West,7300000,20/09/2021,3702,50.71232876712329
550,East of England,5847000,20/09/2021,2995,51.222849324439885
1086,London,8899375,20/09/2021,2647,29.743661774000984
2493,North West,7300000,20/10/2020,5037,69.0
5802,Northern Ireland,1885000,20/10/2020,913,48.43501326259947
1421,London,8899375,20/10/2020,1480,16.630381347004704
4637,Yorkshire and the Humber,5486000,20/10/2020,3189,58.1297849070361
885,East of England,5847000,20/10/2020,747,12.775782452539763
6402,Scotland,5454000,20/10/2020,1456,26.696002933626698
3565,South West,5616000,20/10/2020,1005,17.895299145299145
349,East Midlands,4533000,20/10/2020,1935,42.686962276637985
5195,Wales,3136000,20/10/2020,1148,36.607142857142854
4101,West Midlands,2928000,20/10/2020,1775,60.62158469945355
1957,North East,2597000,20/10/2020,1438,55.37158259530228
3029,South East,9175000,20/10/2020,990,10.790190735694823
4830,Wales,3136000,20/10/2021,3450,110.01275510204081
5437,Northern Ireland,1885000,20/10/2021,1423,75.49071618037135
6037,Scotland,5454000,20/10/2021,2768,50.75174184085075
6371,Scotland,5454000,20/11/2020,1018,18.665199853318665
4070,West Midlands,2928000,20/11/2020,3038,103.7568306010929
2462,North West,7300000,20/11/2020,2886,39.534246575342465
1390,London,8899375,20/11/2020,1908,21.439707844652013
5771,Northern Ireland,1885000,20/11/2020,369,19.575596816976127
5164,Wales,3136000,20/11/2020,1020,32.525510204081634
1926,North East,2597000,20/11/2020,1439,55.41008856372738
318,East Midlands,4533000,20/11/2020,1530,33.752481800132365
4606,Yorkshire and the Humber,5486000,20/11/2020,2711,49.4166970470288
3534,South West,5616000,20/11/2020,1333,23.735754985754987
854,East of England,5847000,20/11/2020,1150,19.668205917564563
2998,South East,9175000,20/11/2020,1707,18.60490463215259
2432,North West,7300000,20/12/2020,1945,26.643835616438356
4040,West Midlands,2928000,20/12/2020,2448,83.60655737704919
5741,Northern Ireland,1885000,20/12/2020,505,26.79045092838196
1896,North East,2597000,20/12/2020,586,22.56449749711205
824,East of England,5847000,20/12/2020,4646,79.45955190696083
1360,London,8899375,20/12/2020,11577,130.08778706369827
3504,South West,5616000,20/12/2020,860,15.313390313390313
6341,Scotland,5454000,20/12/2020,934,17.125045837917124
288,East Midlands,4533000,20/12/2020,1654,36.487977057136554
5134,Wales,3136000,20/12/2020,2334,74.42602040816327
4576,Yorkshire and the Humber,5486000,20/12/2020,1141,20.79839591687933
2968,South East,9175000,20/12/2020,7120,77.60217983651226
256,East Midlands,4533000,21/01/2021,2860,63.092874476064424
792,East of England,5847000,21/01/2021,3589,61.381905250555846
5102,Wales,3136000,21/01/2021,1153,36.76658163265306
5709,Northern Ireland,1885000,21/01/2021,732,38.832891246684355
4008,West Midlands,2928000,21/01/2021,4580,156.4207650273224
4544,Yorkshire and the Humber,5486000,21/01/2021,2114,38.534451330659856
2936,South East,9175000,21/01/2021,4987,54.3542234332425
2400,North West,7300000,21/01/2021,4431,60.698630136986296
6309,Scotland,5454000,21/01/2021,1636,29.996332966629993
3472,South West,5616000,21/01/2021,2394,42.62820512820513
1328,London,8899375,21/01/2021,7735,86.91621602640635
1864,North East,2597000,21/01/2021,1384,53.292260300346555
761,East of England,5847000,21/02/2021,784,13.408585599452712
2369,North West,7300000,21/02/2021,1379,18.89041095890411
1297,London,8899375,21/02/2021,903,10.146779970503546
5071,Wales,3136000,21/02/2021,336,10.714285714285714
5678,Northern Ireland,1885000,21/02/2021,263,13.952254641909814
1833,North East,2597000,21/02/2021,297,11.43627262225645
4513,Yorkshire and the Humber,5486000,21/02/2021,1047,19.08494349252643
3977,West Midlands,2928000,21/02/2021,1252,42.759562841530055
225,East Midlands,4533000,21/02/2021,1105,24.376792411206708
3441,South West,5616000,21/02/2021,508,9.045584045584047
2905,South East,9175000,21/02/2021,1111,12.10899182561308
6278,Scotland,5454000,21/02/2021,827,15.163182984965164
6015,Northern Ireland,1885000,21/03/2020,22,1.16710875331565
6615,Scotland,5454000,21/03/2020,51,0.935093509350935
5408,Wales,3136000,21/03/2020,89,2.8380102040816326
3413,South West,5616000,21/03/2021,189,3.3653846153846154
1805,North East,2597000,21/03/2021,232,8.933384674624566
2877,South East,9175000,21/03/2021,412,4.490463215258856
5650,Northern Ireland,1885000,21/03/2021,125,6.63129973474801
5043,Wales,3136000,21/03/2021,196,6.25
197,East Midlands,4533000,21/03/2021,619,13.655415839399957
1269,London,8899375,21/03/2021,372,4.180068825057939
733,East of England,5847000,21/03/2021,332,5.678125534462117
3949,West Midlands,2928000,21/03/2021,540,18.442622950819672
4485,Yorkshire and the Humber,5486000,21/03/2021,811,14.783084214363836
2341,North West,7300000,21/03/2021,894,12.246575342465754
6250,Scotland,5454000,21/03/2021,532,9.754308764209755
2675,North West,7300000,21/04/2020,460,6.301369863013699
2139,North East,2597000,21/04/2020,164,6.314978821717366
3747,South West,5616000,21/04/2020,184,3.2763532763532766
3211,South East,9175000,21/04/2020,778,8.479564032697548
5377,Wales,3136000,21/04/2020,304,9.693877551020408
4283,West Midlands,2928000,21/04/2020,330,11.270491803278688
5984,Northern Ireland,1885000,21/04/2020,30,1.5915119363395225
6584,Scotland,5454000,21/04/2020,222,4.070407040704071
4819,Yorkshire and the Humber,5486000,21/04/2020,251,4.575282537367845
1067,East of England,5847000,21/04/2020,235,4.019155122284932
531,East Midlands,4533000,21/04/2020,120,2.6472534745201854
1603,London,8899375,21/04/2020,418,4.696959056113491
1774,North East,2597000,21/04/2021,118,4.543704274162495
2310,North West,7300000,21/04/2021,210,2.8767123287671232
4454,Yorkshire and the Humber,5486000,21/04/2021,417,7.601166605905943
166,East Midlands,4533000,21/04/2021,167,3.684094418707258
