,date,region,population,confirmed_cases_per_100k,deaths_per_100k
383,13-11-2020,Hovedstaden,1846023,28.114492614664066,0.21668202400511802
384,13-11-2020,Midtjylland,1333245,17.476157795453947,0.0750049690792015
385,13-11-2020,Nordjylland,589755,13.056269128705988,0.0
386,13-11-2020,Sjælland,2319705,6.509448399688754,0.0
387,13-11-2020,Syddanmark,1223634,13.729595614374887,0.0
388,13-12-2020,Hovedstaden,1846023,102.49059735442084,0.8125575900191926
389,13-12-2020,Midtjylland,1333245,35.70236528169991,0.2250149072376045
390,13-12-2020,Nordjylland,589755,20.856118218582292,0.3391238734728828
391,13-12-2020,Sjælland,2319705,16.20895760452299,0.0
392,13-12-2020,Syddanmark,1223634,24.43541124225054,0.08172378341889813
393,13-2-2021,Hovedstaden,1846023,6.771313250159938,0.054170506001279504
394,13-2-2021,Midtjylland,1333245,4.200278268435284,0.0750049690792015
395,13-2-2021,Nordjylland,589755,5.256420038829684,0.0
396,13-2-2021,Sjælland,2319705,1.3363768237771614,0.0
397,13-2-2021,Syddanmark,1223634,7.191692940863036,0.0
398,13-3-2020,Hovedstaden,1846023,1.1375806260268697,0.10834101200255901
399,13-3-2020,Midtjylland,1333245,0.5250347835544105,0.0750049690792015
400,13-3-2020,Nordjylland,589755,0.1695619367364414,0.0
401,13-3-2020,Sjælland,2319705,0.12932678939778983,0.0
402,13-3-2020,Syddanmark,1223634,0.08172378341889813,0.08172378341889813
403,13-3-2021,Hovedstaden,1846023,10.400737152245664,0.0
404,13-3-2021,Midtjylland,1333245,4.500298144752089,0.0
405,13-3-2021,Nordjylland,589755,3.899924544938152,0.0
406,13-3-2021,Sjælland,2319705,2.0261197005653737,0.0
